,Time,Theta1,Theta2,Omega1,Omega2,x1_true,y1_true,x2_true,y2_true,Theta1_pred,Theta2_pred,Omega1_pred,Omega2_pred,x1_pred,y1_pred,x2_pred,y2_pred
6493,6.493,5.379894,21.585667,-2.1284208,-7.2339935,-0.20945784,-0.16509484,-0.104254924,0.07997911,5.368377,21.737745,-2.0346475,-7.0096474,-0.21134523,-0.16267172,-0.14448354,0.09551117
6494,6.494,5.3777437,21.57842,-2.1761243,-7.2683115,-0.20981231,-0.1646441,-0.10283636,0.0796611,5.3652477,21.729097,-2.083156,-7.043375,-0.21185328,-0.1620095,-0.14276138,0.095585525
6495,6.495,5.3755465,21.57114,-2.2238116,-7.302329,-0.21017356,-0.1641827,-0.10142183,0.079337224,5.362127,21.720482,-2.1316476,-7.0767517,-0.21235785,-0.16134754,-0.14104922,0.095642656
6496,6.496,5.3733015,21.563828,-2.27148,-7.3360395,-0.21054162,-0.16371046,-0.10001201,0.07900767,5.359079,21.711716,-2.1808848,-7.1093903,-0.21284865,-0.16069953,-0.13928998,0.095655724
6497,6.497,5.371009,21.556482,-2.3191261,-7.3694367,-0.2109164,-0.16322733,-0.098606974,0.078672394,5.355994,21.702854,-2.230164,-7.141758,-0.21334334,-0.16004221,-0.13751587,0.095651135
6498,6.498,5.368669,21.549103,-2.3667467,-7.402515,-0.21129774,-0.16273338,-0.09720627,0.07833099,5.352768,21.693882,-2.2794604,-7.173996,-0.21385856,-0.15935308,-0.13574006,0.09564966
6499,6.499,5.366282,21.541693,-2.414339,-7.4352684,-0.2116856,-0.16222852,-0.09581099,0.0779838,5.3493414,21.684784,-2.3288398,-7.2061424,-0.21440335,-0.15861934,-0.13396809,0.09566212
6500,6.5,5.3638473,21.53425,-2.4619,-7.4676914,-0.21207996,-0.16171266,-0.0944208,0.07763064,5.3460975,21.675695,-2.3779912,-7.2379456,-0.21491675,-0.15792301,-0.1321738,0.09561691
6501,6.501,5.3613653,21.526775,-2.5094268,-7.4997787,-0.21248066,-0.16118579,-0.09303574,0.07727134,5.3428087,21.666538,-2.427127,-7.269476,-0.21543497,-0.15721534,-0.1303738,0.095556274
6502,6.502,5.3588357,21.51927,-2.5569165,-7.5315247,-0.21288772,-0.16064778,-0.09165646,0.076906145,5.3394394,21.657413,-2.4766302,-7.300606,-0.21596347,-0.15648858,-0.1285994,0.09549634
6503,6.503,5.3562593,21.511734,-2.6043663,-7.562925,-0.2133009,-0.16009878,-0.09028291,0.07653482,5.336011,21.648283,-2.5261927,-7.331396,-0.2164987,-0.15574725,-0.12683757,0.095429525
6504,6.504,5.3536353,21.504166,-2.6517737,-7.5939736,-0.21372026,-0.15953852,-0.088914886,0.07615727,5.3325543,21.639132,-2.5757098,-7.3618298,-0.21703577,-0.15499796,-0.12507978,0.09534778
6505,6.505,5.3509636,21.496569,-2.6991358,-7.624666,-0.21414575,-0.15896694,-0.08755341,0.07577391,5.329043,21.629955,-2.6252027,-7.3919163,-0.21757868,-0.1542349,-0.123329364,0.09525651
